random_seed,n_neurons,n_train,inhib,time,timestep,theta_plus,theta_decay,intensity,progress_interval,update_interval,mean_all_activity,mean_proportion_weighting,mean_ngram,max_all_activity,max_proportion_weighting,max_ngram
0,50,5500,100.0,250,1.0,0.05,1e-07,0.5,10,100,46.327274,46.436363,57.81818,66.0,67.0,72.0
0,200,5500,100.0,150,1.0,0.25,5e-06,0.5,10,100,48.836365,49.127274,58.563637,64.0,66.0,71.0
0,200,5500,100.0,150,1.0,0.625,5e-06,0.5,10,100,46.763638,47.109093,59.054546,58.999996,58.0,77.0
0,200,5500,100.0,100,1.0,1.0,1e-07,0.5,10,100,48.381817,48.78182,58.418182,58.999996,58.0,73.0
0,200,5500,100.0,150,1.0,0.625,1e-07,0.5,10,100,46.763638,47.109093,59.054546,58.999996,58.0,77.0
0,25,5500,100.0,250,1.0,0.25,5e-06,0.5,10,100,47.18182,47.581818,54.836365,60.000004,60.000004,69.0
0,200,5500,100.0,100,1.0,0.625,1e-07,0.5,10,100,47.454544,47.909092,58.345455,58.999996,58.999996,73.0
0,200,5500,100.0,150,1.0,1.0,5e-06,0.5,10,100,49.145454,49.49091,59.963634,60.000004,63.0,76.0
0,200,5500,100.0,150,1.0,1.0,1e-07,0.5,10,100,49.145454,49.49091,59.963634,60.000004,63.0,76.0
0,25,5500,100.0,250,1.0,0.25,1e-07,0.5,10,100,47.18182,47.581818,54.836365,60.000004,60.000004,69.0
0,300,5500,100.0,50,1.0,0.625,5e-06,0.5,10,100,46.8,47.0,53.927273,56.0,55.0,66.0
0,50,5500,100.0,250,1.0,0.05,1e-06,0.5,10,100,46.327274,46.436363,57.81818,66.0,67.0,72.0
0,100,5500,100.0,250,1.0,0.05,5e-06,0.5,10,100,44.21818,44.29091,56.581818,58.999996,58.999996,68.0
0,300,5500,100.0,100,1.0,0.05,5e-06,0.5,10,100,48.090908,48.127274,58.145454,58.0,58.0,72.0
0,100,5500,100.0,250,1.0,0.05,1e-06,0.5,10,100,44.21818,44.29091,56.581818,58.999996,58.999996,68.0
0,200,5500,100.0,150,1.0,0.05,5e-06,0.5,10,100,45.21818,45.727272,57.0,58.0,58.0,72.0
0,200,5500,100.0,150,1.0,1.0,1e-06,0.5,10,100,49.145454,49.49091,59.963634,60.000004,63.0,76.0
0,75,5500,100.0,150,1.0,0.625,1e-07,0.5,10,100,48.2,48.763638,59.01818,63.0,64.0,71.0
0,75,5500,100.0,150,1.0,0.625,1e-06,0.5,10,100,48.2,48.763638,59.01818,63.0,64.0,71.0
0,75,5500,100.0,150,1.0,0.05,5e-06,0.5,10,100,47.50909,47.763638,57.2,58.0,57.0,69.0
0,75,5500,100.0,150,1.0,0.625,5e-06,0.5,10,100,48.2,48.763638,59.01818,63.0,64.0,71.0
0,100,5500,100.0,250,1.0,0.25,1e-07,0.5,10,100,48.454544,48.47273,57.963634,61.0,58.999996,67.0
0,100,5500,100.0,250,1.0,0.25,1e-06,0.5,10,100,48.454544,48.47273,57.963634,61.0,58.999996,67.0
0,25,5500,100.0,250,1.0,0.25,1e-06,0.5,10,100,47.18182,47.581818,54.836365,60.000004,60.000004,69.0
0,50,5500,100.0,250,1.0,0.25,1e-07,0.5,10,100,48.236362,48.618183,58.563637,58.999996,61.0,72.0
0,25,5500,100.0,250,1.0,0.625,1e-06,0.5,10,100,48.01818,47.98182,52.890907,58.999996,58.999996,68.0
0,300,5500,100.0,50,1.0,0.625,1e-06,0.5,10,100,46.8,47.0,53.927273,56.0,55.0,66.0
0,100,5500,100.0,250,1.0,0.625,1e-07,0.5,10,100,48.090908,48.890907,59.090908,58.999996,60.000004,66.0
0,25,5500,100.0,250,1.0,0.625,5e-06,0.5,10,100,48.01818,47.98182,52.890907,58.999996,58.999996,68.0
0,25,5500,100.0,250,1.0,0.625,1e-07,0.5,10,100,48.01818,47.98182,52.890907,58.999996,58.999996,68.0
0,200,5500,100.0,150,1.0,0.625,1e-06,0.5,10,100,46.763638,47.109093,59.054546,58.999996,58.0,77.0
0,300,5500,100.0,100,1.0,0.05,1e-06,0.5,10,100,48.090908,48.127274,58.145454,58.0,58.0,72.0
0,25,5500,100.0,250,1.0,0.05,1e-06,0.5,10,100,44.909092,44.909092,55.30909,58.999996,58.0,67.0
0,75,5500,100.0,150,1.0,1.0,1e-07,0.5,10,100,49.890907,50.363636,57.890907,66.0,65.0,69.0
0,100,5500,100.0,250,1.0,0.05,1e-07,0.5,10,100,44.21818,44.29091,56.581818,58.999996,58.999996,68.0
0,75,5500,100.0,150,1.0,0.25,5e-06,0.5,10,100,49.054546,49.436363,58.581818,65.0,64.0,72.0
0,100,5500,100.0,250,1.0,0.625,5e-06,0.5,10,100,48.090908,48.890907,59.090908,58.999996,60.000004,66.0
0,100,5500,100.0,250,1.0,1.0,1e-06,0.5,10,100,49.581818,49.70909,59.418182,58.999996,61.0,71.0
0,25,5500,100.0,250,1.0,1.0,1e-06,0.5,10,100,45.8,45.945454,51.909092,55.0,58.999996,65.0
0,25,5500,100.0,250,1.0,1.0,5e-06,0.5,10,100,45.8,45.945454,51.909092,55.0,58.999996,65.0
0,50,5500,100.0,250,1.0,0.625,1e-06,0.5,10,100,47.254547,47.49091,56.436363,61.0,61.0,70.0
0,50,5500,100.0,250,1.0,0.625,1e-07,0.5,10,100,47.254547,47.49091,56.436363,61.0,61.0,70.0
0,75,5500,100.0,150,1.0,1.0,1e-06,0.5,10,100,49.890907,50.363636,57.890907,66.0,65.0,69.0
0,300,5500,100.0,100,1.0,0.05,1e-07,0.5,10,100,48.090908,48.127274,58.145454,58.0,58.0,72.0
0,100,5500,100.0,250,1.0,0.25,5e-06,0.5,10,100,48.454544,48.47273,57.963634,61.0,58.999996,67.0
0,100,5500,100.0,250,1.0,1.0,5e-06,0.5,10,100,49.581818,49.70909,59.418182,58.999996,61.0,71.0
0,100,5500,100.0,250,1.0,1.0,1e-07,0.5,10,100,49.581818,49.70909,59.418182,58.999996,61.0,71.0
0,50,5500,100.0,250,1.0,0.25,5e-06,0.5,10,100,48.236362,48.618183,58.563637,58.999996,61.0,72.0
0,50,5500,100.0,250,1.0,0.625,5e-06,0.5,10,100,47.254547,47.49091,56.436363,61.0,61.0,70.0
0,300,5500,100.0,100,1.0,0.25,1e-06,0.5,10,100,47.81818,47.872726,57.654545,64.0,64.0,69.0
0,300,5500,100.0,100,1.0,0.625,5e-06,0.5,10,100,46.636364,47.072727,57.654545,65.0,65.0,69.0
0,300,5500,100.0,100,1.0,0.25,1e-07,0.5,10,100,47.81818,47.872726,57.654545,64.0,64.0,69.0
0,75,5500,100.0,150,1.0,1.0,5e-06,0.5,10,100,49.890907,50.363636,57.890907,66.0,65.0,69.0
0,50,5500,100.0,250,1.0,1.0,5e-06,0.5,10,100,47.381817,47.6,54.69091,60.000004,58.999996,67.0
0,75,5500,100.0,250,1.0,0.05,1e-07,0.5,10,100,46.890907,46.890907,57.563637,66.0,65.0,69.0
0,50,5500,100.0,250,1.0,1.0,1e-06,0.5,10,100,47.381817,47.6,54.69091,60.000004,58.999996,67.0
0,75,5500,100.0,250,1.0,0.05,1e-06,0.5,10,100,46.890907,46.890907,57.563637,66.0,65.0,69.0
0,75,5500,100.0,250,1.0,0.05,5e-06,0.5,10,100,46.890907,46.890907,57.563637,66.0,65.0,69.0
0,50,5500,100.0,250,1.0,1.0,1e-07,0.5,10,100,47.381817,47.6,54.69091,60.000004,58.999996,67.0
0,300,5500,100.0,100,1.0,0.25,5e-06,0.5,10,100,47.81818,47.872726,57.654545,64.0,64.0,69.0
0,75,5500,100.0,250,1.0,0.25,1e-07,0.5,10,100,49.745453,49.909092,58.127274,65.0,64.0,71.0
0,300,5500,100.0,100,1.0,0.625,1e-06,0.5,10,100,46.636364,47.072727,57.654545,65.0,65.0,69.0
0,100,5500,100.0,250,1.0,0.625,1e-06,0.5,10,100,48.090908,48.890907,59.090908,58.999996,60.000004,66.0
0,300,5500,100.0,100,1.0,0.625,1e-07,0.5,10,100,46.636364,47.072727,57.654545,65.0,65.0,69.0
0,25,5500,100.0,250,1.0,1.0,1e-07,0.5,10,100,45.8,45.945454,51.909092,55.0,58.999996,65.0
0,300,5500,100.0,150,1.0,0.25,1e-06,0.5,10,100,46.127274,46.327274,57.78182,61.0,60.000004,69.0
0,300,5500,100.0,150,1.0,0.05,1e-07,0.5,10,100,45.618183,46.090908,57.272728,61.0,61.0,69.0
0,300,5500,100.0,100,1.0,1.0,1e-07,0.5,10,100,47.963634,48.29091,57.927273,62.0,60.000004,74.0
0,75,5500,100.0,250,1.0,0.25,1e-06,0.5,10,100,49.745453,49.909092,58.127274,65.0,64.0,71.0
0,300,5500,100.0,100,1.0,1.0,1e-06,0.5,10,100,47.963634,48.29091,57.927273,62.0,60.000004,74.0
0,75,5500,100.0,250,1.0,0.625,1e-06,0.5,10,100,48.98182,49.436363,58.236362,64.0,64.0,71.0
0,75,5500,100.0,250,1.0,0.625,1e-07,0.5,10,100,48.98182,49.436363,58.236362,64.0,64.0,71.0
0,200,5500,100.0,250,1.0,0.05,5e-06,0.5,10,100,45.47273,45.909092,57.127274,61.0,62.0,68.0
0,200,5500,100.0,250,1.0,0.05,1e-07,0.5,10,100,45.47273,45.909092,57.127274,61.0,62.0,68.0
0,300,5500,100.0,150,1.0,0.05,5e-06,0.5,10,100,45.618183,46.090908,57.272728,61.0,61.0,69.0
0,200,5500,100.0,250,1.0,0.05,1e-06,0.5,10,100,45.47273,45.909092,57.127274,61.0,62.0,68.0
0,200,5500,100.0,250,1.0,0.25,1e-06,0.5,10,100,49.145454,49.29091,59.4,62.0,63.0,73.0
0,200,5500,100.0,250,1.0,0.25,5e-06,0.5,10,100,49.145454,49.29091,59.4,62.0,63.0,73.0
0,300,5500,100.0,100,1.0,1.0,5e-06,0.5,10,100,47.963634,48.29091,57.927273,62.0,60.000004,74.0
0,75,5500,100.0,250,1.0,1.0,1e-07,0.5,10,100,49.563637,49.81818,56.2,63.0,62.0,72.0
0,75,5500,100.0,250,1.0,0.625,5e-06,0.5,10,100,48.98182,49.436363,58.236362,64.0,64.0,71.0
0,75,5500,100.0,250,1.0,0.25,5e-06,0.5,10,100,49.745453,49.909092,58.127274,65.0,64.0,71.0
0,200,5500,100.0,250,1.0,0.625,5e-06,0.5,10,100,47.872726,48.090908,58.945454,58.999996,58.999996,76.0
0,200,5500,100.0,250,1.0,0.625,1e-06,0.5,10,100,47.872726,48.090908,58.945454,58.999996,58.999996,76.0
0,75,5500,100.0,250,1.0,1.0,1e-06,0.5,10,100,49.563637,49.81818,56.2,63.0,62.0,72.0
0,200,5500,100.0,250,1.0,1.0,1e-06,0.5,10,100,47.927273,48.381817,59.109093,58.0,58.999996,73.0
0,200,5500,100.0,250,1.0,1.0,1e-07,0.5,10,100,47.927273,48.381817,59.109093,58.0,58.999996,73.0
0,300,5500,100.0,150,1.0,0.05,1e-06,0.5,10,100,45.618183,46.090908,57.272728,61.0,61.0,69.0
0,200,5500,100.0,250,1.0,0.625,1e-07,0.5,10,100,47.872726,48.090908,58.945454,58.999996,58.999996,76.0
0,50,5500,100.0,250,1.0,0.25,1e-06,0.5,10,100,48.236362,48.618183,58.563637,58.999996,61.0,72.0
0,300,5500,100.0,150,1.0,0.25,1e-07,0.5,10,100,46.127274,46.327274,57.78182,61.0,60.000004,69.0
0,300,5500,100.0,150,1.0,0.25,5e-06,0.5,10,100,46.127274,46.327274,57.78182,61.0,60.000004,69.0
0,300,5500,100.0,150,1.0,1.0,1e-06,0.5,10,100,48.109093,48.581818,59.654545,63.0,63.0,70.0
0,200,5500,100.0,250,1.0,0.25,1e-07,0.5,10,100,49.145454,49.29091,59.4,62.0,63.0,73.0
0,300,5500,100.0,150,1.0,0.625,1e-06,0.5,10,100,47.345455,47.581818,59.727272,62.0,62.0,74.0
0,300,5500,100.0,150,1.0,1.0,5e-06,0.5,10,100,48.109093,48.581818,59.654545,63.0,63.0,70.0
0,200,5500,100.0,250,1.0,1.0,5e-06,0.5,10,100,47.927273,48.381817,59.109093,58.0,58.999996,73.0
0,300,5500,100.0,150,1.0,1.0,1e-07,0.5,10,100,48.109093,48.581818,59.654545,63.0,63.0,70.0
0,75,5500,100.0,250,1.0,1.0,5e-06,0.5,10,100,49.563637,49.81818,56.2,63.0,62.0,72.0
0,300,5500,100.0,150,1.0,0.625,1e-07,0.5,10,100,47.345455,47.581818,59.727272,62.0,62.0,74.0
0,300,5500,100.0,150,1.0,0.625,5e-06,0.5,10,100,47.345455,47.581818,59.727272,62.0,62.0,74.0
0,300,5500,100.0,250,1.0,0.05,1e-07,0.5,10,100,46.01818,46.272728,56.50909,63.0,64.0,71.0
0,300,5500,100.0,250,1.0,0.05,5e-06,0.5,10,100,46.01818,46.272728,56.50909,63.0,64.0,71.0
0,300,5500,100.0,250,1.0,0.625,5e-06,0.5,10,100,45.50909,45.672726,58.927273,60.000004,58.999996,70.0
0,300,5500,100.0,250,1.0,0.625,1e-06,0.5,10,100,45.50909,45.672726,58.927273,60.000004,58.999996,70.0
0,300,5500,100.0,250,1.0,0.625,1e-07,0.5,10,100,45.50909,45.672726,58.927273,60.000004,58.999996,70.0
0,300,5500,100.0,250,1.0,0.25,5e-06,0.5,10,100,46.454544,46.727272,57.0,61.0,61.0,75.0
0,300,5500,100.0,250,1.0,0.25,1e-07,0.5,10,100,46.454544,46.727272,57.0,61.0,61.0,75.0
0,300,5500,100.0,250,1.0,1.0,1e-06,0.5,10,100,49.47273,49.418182,60.563637,64.0,64.0,76.0
0,300,5500,100.0,250,1.0,1.0,5e-06,0.5,10,100,49.47273,49.418182,60.563637,64.0,64.0,76.0
0,300,5500,100.0,250,1.0,0.25,1e-06,0.5,10,100,46.454544,46.727272,57.0,61.0,61.0,75.0
0,300,5500,100.0,250,1.0,0.05,1e-06,0.5,10,100,46.01818,46.272728,56.50909,63.0,64.0,71.0
0,300,5500,100.0,250,1.0,1.0,1e-07,0.5,10,100,49.47273,49.418182,60.563637,64.0,64.0,76.0
0,100,10000,100.0,250,1.0,0.05,1e-07,0.5,10,100,46.2,46.35,58.01,60.000004,60.000004,76.0
0,100,10000,100.0,250,1.0,0.05,5e-06,0.5,10,100,46.2,46.35,58.01,60.000004,60.000004,76.0
0,100,10000,100.0,250,1.0,0.05,1e-06,0.5,10,100,46.2,46.35,58.01,60.000004,60.000004,76.0
0,200,10000,100.0,250,1.0,0.05,1e-07,0.5,10,100,46.08,46.47,57.21,61.0,62.0,69.0
0,200,10000,100.0,250,1.0,0.05,1e-06,0.5,10,100,46.08,46.47,57.21,61.0,62.0,69.0
0,200,10000,100.0,250,1.0,0.05,5e-06,0.5,10,100,46.08,46.47,57.21,61.0,62.0,69.0
0,100,20000,100.0,250,1.0,0.05,1e-07,0.5,10,100,48.53,48.615,58.755,62.0,63.0,76.0
0,100,20000,100.0,250,1.0,0.05,5e-06,0.5,10,100,48.53,48.615,58.755,62.0,63.0,76.0
0,100,20000,100.0,250,1.0,0.05,1e-06,0.5,10,100,48.53,48.615,58.755,62.0,63.0,76.0
0,300,10000,100.0,250,1.0,0.05,1e-07,0.5,10,100,47.36,47.64,57.74,63.0,64.0,72.0
0,300,10000,100.0,250,1.0,0.05,5e-06,0.5,10,100,47.36,47.64,57.74,63.0,64.0,72.0
0,300,10000,100.0,250,1.0,0.05,1e-06,0.5,10,100,47.36,47.64,57.74,63.0,64.0,72.0
0,200,20000,100.0,250,1.0,0.05,1e-06,0.5,10,100,47.09,47.285,58.39,61.0,62.0,75.0
0,200,20000,100.0,250,1.0,0.05,1e-07,0.5,10,100,47.09,47.285,58.39,61.0,62.0,75.0
0,100,30000,100.0,250,1.0,0.05,1e-06,0.5,10,100,49.173332,49.366665,58.81,64.0,63.0,76.0
0,100,30000,100.0,250,1.0,0.05,5e-06,0.5,10,100,49.173332,49.366665,58.81,64.0,63.0,76.0
0,100,30000,100.0,250,1.0,0.05,1e-07,0.5,10,100,49.173332,49.366665,58.81,64.0,63.0,76.0
0,200,20000,100.0,250,1.0,0.05,5e-06,0.5,10,100,47.09,47.285,58.39,61.0,62.0,75.0
0,300,20000,100.0,250,1.0,0.05,5e-06,0.5,10,100,47.85,47.98,58.155,64.0,64.0,72.0
0,300,20000,100.0,250,1.0,0.05,1e-07,0.5,10,100,47.85,47.98,58.155,64.0,64.0,72.0
0,200,30000,100.0,250,1.0,0.05,1e-06,0.5,10,100,47.816666,47.93,58.743332,62.0,62.0,75.0
0,200,30000,100.0,250,1.0,0.05,5e-06,0.5,10,100,47.816666,47.93,58.743332,62.0,62.0,75.0
0,200,30000,100.0,250,1.0,0.05,1e-07,0.5,10,100,47.816666,47.93,58.743332,62.0,62.0,75.0
0,100,40000,100.0,250,1.0,0.05,5e-06,0.5,10,100,49.61,49.845,58.6425,68.0,67.0,76.0
0,100,40000,100.0,250,1.0,0.05,1e-06,0.5,10,100,49.61,49.845,58.6425,68.0,67.0,76.0
0,300,20000,100.0,250,1.0,0.05,1e-06,0.5,10,100,47.85,47.98,58.155,64.0,64.0,72.0
0,200,40000,100.0,250,1.0,0.05,1e-07,0.5,10,100,48.68,48.855,58.685,64.0,64.0,75.0
0,100,40000,100.0,250,1.0,0.05,1e-07,0.5,10,100,49.61,49.845,58.6425,68.0,67.0,76.0
0,400,10000,100.0,250,1.0,0.05,1e-07,0.5,10,100,46.42,46.61,57.89,61.0,61.0,69.0
0,200,40000,100.0,250,1.0,0.05,5e-06,0.5,10,100,48.68,48.855,58.685,64.0,64.0,75.0
0,400,10000,100.0,250,1.0,0.05,1e-06,0.5,10,100,46.42,46.61,57.89,61.0,61.0,69.0
0,100,50000,100.0,250,1.0,0.05,1e-06,0.5,10,100,50.378,50.554,58.554,68.0,67.0,76.0
0,100,50000,100.0,250,1.0,0.05,5e-06,0.5,10,100,50.378,50.554,58.554,68.0,67.0,76.0
0,300,30000,100.0,250,1.0,0.05,1e-07,0.5,10,100,48.193333,48.43667,58.81333,68.0,68.0,72.0
0,300,30000,100.0,250,1.0,0.05,5e-06,0.5,10,100,48.193333,48.43667,58.81333,68.0,68.0,72.0
0,100,50000,100.0,250,1.0,0.05,1e-07,0.5,10,100,50.378,50.554,58.554,68.0,67.0,76.0
0,400,10000,100.0,250,1.0,0.05,5e-06,0.5,10,100,46.42,46.61,57.89,61.0,61.0,69.0
0,200,40000,100.0,250,1.0,0.05,1e-06,0.5,10,100,48.68,48.855,58.685,64.0,64.0,75.0
0,400,30000,100.0,250,1.0,0.05,5e-06,0.5,10,100,46.716667,46.84667,57.806667,61.0,62.0,70.0
0,400,30000,100.0,250,1.0,0.05,1e-06,0.5,10,100,46.716667,46.84667,57.806667,61.0,62.0,70.0
0,200,50000,100.0,250,1.0,0.05,5e-06,0.5,10,100,49.466,49.636,58.784,65.0,66.0,75.0
0,200,50000,100.0,250,1.0,0.05,1e-07,0.5,10,100,49.466,49.636,58.784,65.0,66.0,75.0
0,200,50000,100.0,250,1.0,0.05,1e-06,0.5,10,100,49.466,49.636,58.784,65.0,66.0,75.0
0,300,30000,100.0,250,1.0,0.05,1e-06,0.5,10,100,48.193333,48.43667,58.81333,68.0,68.0,72.0
0,500,10000,100.0,250,1.0,0.05,1e-06,0.5,10,100,47.29,47.53,57.66,66.0,66.0,70.0
0,400,20000,100.0,250,1.0,0.05,1e-06,0.5,10,100,46.585,46.725,57.585,61.0,62.0,69.0
0,500,10000,100.0,250,1.0,0.05,1e-07,0.5,10,100,47.29,47.53,57.66,66.0,66.0,70.0
0,400,20000,100.0,250,1.0,0.05,5e-06,0.5,10,100,46.585,46.725,57.585,61.0,62.0,69.0
0,500,10000,100.0,250,1.0,0.05,5e-06,0.5,10,100,47.29,47.53,57.66,66.0,66.0,70.0
0,300,40000,100.0,250,1.0,0.05,5e-06,0.5,10,100,49.595,49.855,59.3425,68.0,68.0,72.0
0,300,40000,100.0,250,1.0,0.05,1e-07,0.5,10,100,49.595,49.855,59.3425,68.0,68.0,72.0
0,400,20000,100.0,250,1.0,0.05,1e-07,0.5,10,100,46.585,46.725,57.585,61.0,62.0,69.0
0,300,40000,100.0,250,1.0,0.05,1e-06,0.5,10,100,49.595,49.855,59.3425,68.0,68.0,72.0
0,400,30000,100.0,250,1.0,0.05,1e-07,0.5,10,100,46.716667,46.84667,57.806667,61.0,62.0,70.0
0,400,40000,100.0,250,1.0,0.05,5e-06,0.5,10,100,48.1375,48.2725,58.73,69.0,69.0,74.0
0,400,40000,100.0,250,1.0,0.05,1e-07,0.5,10,100,48.1375,48.2725,58.73,69.0,69.0,74.0
0,400,40000,100.0,250,1.0,0.05,1e-06,0.5,10,100,48.1375,48.2725,58.73,69.0,69.0,74.0
0,500,50000,100.0,250,1.0,0.05,1e-06,0.5,10,100,49.274,49.428,59.506,66.0,66.0,74.0
0,500,20000,100.0,250,1.0,0.05,1e-06,0.5,10,100,47.945,48.28,58.025,66.0,66.0,72.0
0,500,20000,100.0,250,1.0,0.05,1e-07,0.5,10,100,47.945,48.28,58.025,66.0,66.0,72.0
0,500,20000,100.0,250,1.0,0.05,5e-06,0.5,10,100,47.945,48.28,58.025,66.0,66.0,72.0
0,400,50000,100.0,250,1.0,0.05,1e-06,0.5,10,100,48.72,48.846,59.248,69.0,69.0,75.0
0,400,50000,100.0,250,1.0,0.05,5e-06,0.5,10,100,48.72,48.846,59.248,69.0,69.0,75.0
0,400,50000,100.0,250,1.0,0.05,1e-07,0.5,10,100,48.72,48.846,59.248,69.0,69.0,75.0
0,500,30000,100.0,250,1.0,0.05,5e-06,0.5,10,100,48.483334,48.77,58.31,66.0,66.0,72.0
0,500,30000,100.0,250,1.0,0.05,1e-07,0.5,10,100,48.483334,48.77,58.31,66.0,66.0,72.0
0,500,30000,100.0,250,1.0,0.05,1e-06,0.5,10,100,48.483334,48.77,58.31,66.0,66.0,72.0
0,500,40000,100.0,250,1.0,0.05,1e-07,0.5,10,100,48.7825,49.025,58.8525,66.0,66.0,74.0
0,500,40000,100.0,250,1.0,0.05,1e-06,0.5,10,100,48.7825,49.025,58.8525,66.0,66.0,74.0
0,500,40000,100.0,250,1.0,0.05,5e-06,0.5,10,100,48.7825,49.025,58.8525,66.0,66.0,74.0
0,500,50000,100.0,250,1.0,0.05,1e-07,0.5,10,100,49.274,49.428,59.506,66.0,66.0,74.0
0,500,50000,100.0,250,1.0,0.05,5e-06,0.5,10,100,49.274,49.428,59.506,66.0,66.0,74.0
