seed,n_hidden,n_train,time,lr,lr_decay,update_interval,max_prob,mean_accuracy,max_accuracy
0,60000,10,0.025,1.0,500,1.0,68.259995,73.799995
1,60000,10,0.005,0.99,500,1.0,85.89167,93.4
1,60000,10,0.025,0.995,500,1.0,73.94666,82.200005
1,60000,10,0.0075,0.99,500,1.0,85.215004,92.799995
0,60000,10,0.025,0.95,500,1.0,87.045,94.8
0,60000,10,0.01,1.0,500,1.0,80.95334,86.2
1,60000,10,0.0125,0.95,500,1.0,88.27666,95.0
0,60000,10,0.025,0.9,500,1.0,88.50167,93.6
1,60000,10,0.005,0.995,500,1.0,84.85,90.6
0,60000,10,0.025,0.99,500,1.0,77.67834,87.2
1,60000,10,0.005,0.9,500,1.0,88.145004,92.799995
0,60000,10,0.005,1.0,500,1.0,83.86167,89.200005
0,60000,10,0.01,0.9,500,1.0,88.63667,92.799995
0,60000,10,0.0125,0.99,500,1.0,83.621666,90.0
1,60000,10,0.0075,0.95,500,1.0,88.543335,94.8
1,60000,10,0.0075,0.9,500,1.0,88.58667,93.6
1,60000,10,0.01,0.99,500,1.0,84.54834,91.799995
1,60000,10,0.0075,1.0,500,1.0,82.564995,90.0
1,60000,10,0.0125,1.0,500,1.0,78.79833,84.2
0,60000,10,0.0125,0.995,500,1.0,81.62,87.2
0,60000,10,0.0075,0.95,500,1.0,88.45334,94.2
1,60000,10,0.025,0.9,500,1.0,88.471664,95.0
1,60000,10,0.01,0.995,500,1.0,83.14666,90.200005
0,60000,10,0.005,0.95,500,1.0,88.22167,93.8
0,60000,10,0.0075,0.99,500,1.0,85.204994,91.2
0,60000,10,0.0125,1.0,500,1.0,78.81167,85.0
1,60000,10,0.025,0.95,500,1.0,86.95,94.6
0,60000,10,0.0125,0.9,500,1.0,88.71333,93.4
0,60000,10,0.0075,0.995,500,1.0,84.2,90.4
0,60000,10,0.005,0.9,500,1.0,88.066666,93.6
1,60000,10,0.025,0.99,500,1.0,77.57333,86.6
0,60000,10,0.01,0.995,500,1.0,83.01501,88.4
0,60000,10,0.01,0.99,500,1.0,84.50833,90.6
0,60000,10,0.005,0.995,500,1.0,84.996666,89.8
1,60000,10,0.01,0.9,500,1.0,88.75167,94.2
0,60000,10,0.01,0.95,500,1.0,88.41501,93.6
1,60000,10,0.025,1.0,500,1.0,68.21667,73.6
1,60000,10,0.01,1.0,500,1.0,80.84499,86.4
1,60000,10,0.0125,0.9,500,1.0,88.84,93.8
1,60000,10,0.005,0.95,500,1.0,88.28166,94.0
1,60000,10,0.0075,0.995,500,1.0,84.1,90.0
2,60000,10,0.005,0.9,500,1.0,88.00833,92.4
2,60000,10,0.0075,0.99,500,1.0,85.24667,91.2
0,60000,10,0.0075,0.9,500,1.0,88.43667,93.6
2,60000,10,0.01,0.99,500,1.0,84.634995,90.8
2,60000,10,0.0125,0.95,500,1.0,88.14167,93.0
2,60000,10,0.0075,0.9,500,1.0,88.40833,93.4
2,60000,10,0.005,0.995,500,1.0,84.993324,89.8
2,60000,10,0.01,1.0,500,1.0,80.96667,86.799995
2,60000,10,0.005,1.0,500,1.0,84.05,89.0
2,60000,10,0.0125,0.9,500,1.0,88.57167,92.6
2,60000,10,0.01,0.95,500,1.0,88.23999,92.6
2,60000,10,0.025,0.95,500,1.0,86.88667,93.6
2,60000,10,0.01,0.9,500,1.0,88.700005,93.2
2,60000,10,0.005,0.99,500,1.0,85.738335,90.8
2,60000,10,0.0125,1.0,500,1.0,78.93501,84.4
2,60000,10,0.0125,0.99,500,1.0,83.76667,90.0
1,60000,10,0.0125,0.99,500,1.0,83.66167,90.8
2,60000,10,0.025,1.0,500,1.0,68.35833,76.8
2,60000,10,0.0075,1.0,500,1.0,82.59834,87.6
2,60000,10,0.025,0.99,500,1.0,77.326675,87.0
2,60000,10,0.025,0.995,500,1.0,73.905,82.6
3,60000,10,0.025,0.995,500,1.0,73.634995,81.8
3,60000,10,0.0125,0.95,500,1.0,88.17334,93.0
0,60000,10,0.025,0.995,500,1.0,73.50167,81.2
2,60000,10,0.005,0.95,500,1.0,88.159996,92.799995
3,60000,10,0.025,0.9,500,1.0,88.34,94.2
3,60000,10,0.0075,0.99,500,1.0,85.35166,91.0
3,60000,10,0.005,0.995,500,1.0,84.945,90.4
3,60000,10,0.0075,0.95,500,1.0,88.34334,92.799995
3,60000,10,0.005,0.9,500,1.0,87.55,91.399994
3,60000,10,0.005,0.99,500,1.0,85.770004,91.0
3,60000,10,0.025,0.95,500,1.0,87.025,93.2
3,60000,10,0.005,1.0,500,1.0,83.895004,88.6
2,60000,10,0.0075,0.995,500,1.0,84.11333,89.8
2,60000,10,0.0125,0.995,500,1.0,81.84167,87.0
3,60000,10,0.01,0.99,500,1.0,84.528336,91.399994
3,60000,10,0.025,1.0,500,1.0,68.195,75.8
3,60000,10,0.0075,0.9,500,1.0,88.170006,92.4
3,60000,10,0.01,0.995,500,1.0,83.058334,88.6
3,60000,10,0.0125,0.99,500,1.0,83.61333,89.600006
3,60000,10,0.01,0.95,500,1.0,88.20333,93.4
3,60000,10,0.01,1.0,500,1.0,80.82834,86.4
2,60000,10,0.0075,0.95,500,1.0,88.229996,92.6
3,60000,10,0.0125,0.995,500,1.0,81.615,87.8
0,60000,10,0.0125,0.95,500,1.0,88.41834,94.2
3,60000,10,0.0125,1.0,500,1.0,78.775,83.600006
3,60000,10,0.0075,1.0,500,1.0,82.76833,87.8
3,60000,10,0.01,0.9,500,1.0,88.481674,92.6
1,60000,10,0.0125,0.995,500,1.0,81.556656,88.6
1,60000,10,0.005,1.0,500,1.0,83.868324,90.4
0,60000,10,0.0075,1.0,500,1.0,82.68667,88.0
2,60000,10,0.01,0.995,500,1.0,82.975,88.200005
2,60000,10,0.025,0.9,500,1.0,88.058334,93.6
3,60000,10,0.025,0.99,500,1.0,77.32,87.8
1,60000,10,0.01,0.95,500,1.0,88.47,94.4
0,60000,10,0.005,0.99,500,1.0,85.755,91.399994
3,60000,10,0.0125,0.9,500,1.0,88.564995,93.2
3,60000,10,0.005,0.95,500,1.0,87.89666,92.4
3,60000,10,0.0075,0.995,500,1.0,84.208336,88.6
0,60000,25,0.0075,0.95,500,1.0,87.66334,93.8
0,60000,25,0.025,0.9,500,1.0,85.76167,93.8
0,60000,25,0.005,0.995,500,1.0,81.31501,87.0
0,60000,25,0.0125,0.995,500,1.0,69.30999,78.4
0,60000,25,0.025,0.95,500,1.0,81.70667,94.2
0,60000,25,0.0125,0.99,500,1.0,74.03667,85.2
0,60000,25,0.0125,0.95,500,1.0,86.01667,94.0
0,60000,25,0.005,0.99,500,1.0,83.26834,89.4
0,60000,25,0.005,0.95,500,1.0,88.223335,93.8
0,60000,25,0.005,0.9,500,1.0,88.621666,93.6
0,60000,25,0.005,1.0,500,1.0,78.87666,84.2
0,60000,25,0.01,0.95,500,1.0,86.92333,94.2
0,60000,25,0.025,1.0,500,1.0,42.63834,50.199997
1,60000,25,0.0125,0.9,500,1.0,87.805,94.8
1,60000,25,0.005,0.95,500,1.0,88.215004,94.4
0,60000,25,0.0075,0.99,500,1.0,80.215,89.8
1,60000,25,0.0125,0.95,500,1.0,86.00167,94.0
1,60000,25,0.025,0.9,500,1.0,86.09167,94.0
2,60000,25,0.005,0.95,500,1.0,88.079994,93.2
0,60000,25,0.01,0.995,500,1.0,73.354996,82.4
0,60000,25,0.0125,0.9,500,1.0,87.98333,93.0
0,60000,25,0.0075,0.995,500,1.0,77.33833,84.0
0,60000,25,0.025,0.995,500,1.0,51.601665,65.0
1,60000,25,0.01,0.95,500,1.0,86.93667,94.4
1,60000,25,0.01,0.99,500,1.0,77.16333,86.4
2,60000,25,0.01,0.9,500,1.0,88.025,93.0
0,60000,25,0.01,0.9,500,1.0,88.32166,94.2
1,60000,25,0.0075,0.9,500,1.0,88.58667,93.0
0,60000,25,0.01,1.0,500,1.0,68.1,73.6
1,60000,25,0.0075,0.95,500,1.0,87.50667,95.0
1,60000,25,0.0075,0.995,500,1.0,77.58167,86.2
1,60000,25,0.01,0.995,500,1.0,73.285,82.4
1,60000,25,0.0125,0.995,500,1.0,69.40667,78.4
2,60000,25,0.005,0.9,500,1.0,88.503334,92.799995
3,60000,25,0.0075,0.95,500,1.0,87.58999,93.4
1,60000,25,0.005,0.99,500,1.0,83.4,90.4
0,60000,25,0.0075,1.0,500,1.0,73.284996,81.8
2,60000,25,0.025,0.95,500,1.0,81.86333,93.8
2,60000,25,0.01,0.95,500,1.0,86.84333,93.0
3,60000,25,0.005,0.99,500,1.0,83.215004,88.6
2,60000,25,0.0075,0.95,500,1.0,87.39333,93.2
0,60000,25,0.025,0.99,500,1.0,59.57833,78.4
1,60000,25,0.005,0.995,500,1.0,81.37667,87.6
2,60000,25,0.005,1.0,500,1.0,78.57666,85.2
1,60000,25,0.0125,1.0,500,1.0,62.606667,71.200005
1,60000,25,0.025,0.99,500,1.0,59.385002,74.8
3,60000,25,0.025,0.9,500,1.0,85.82834,93.0
1,60000,25,0.005,1.0,500,1.0,78.52333,84.4
3,60000,25,0.005,0.995,500,1.0,81.44833,88.200005
3,60000,25,0.0075,0.995,500,1.0,77.5,83.4
3,60000,25,0.025,0.95,500,1.0,81.725,93.2
2,60000,25,0.0075,0.995,500,1.0,77.52333,84.0
1,60000,25,0.0125,0.99,500,1.0,74.00166,83.8
2,60000,25,0.025,0.9,500,1.0,85.57333,92.799995
2,60000,25,0.01,0.99,500,1.0,77.45167,86.0
3,60000,25,0.0125,0.95,500,1.0,85.92666,93.0
2,60000,25,0.005,0.995,500,1.0,81.545006,87.2
1,60000,25,0.025,0.995,500,1.0,51.771667,64.0
1,60000,25,0.01,0.9,500,1.0,88.39,94.6
2,60000,25,0.0075,0.99,500,1.0,80.41501,88.0
3,60000,25,0.01,0.99,500,1.0,77.145004,85.799995
3,60000,25,0.01,0.9,500,1.0,88.10166,93.6
3,60000,25,0.01,1.0,500,1.0,67.67,74.8
3,60000,25,0.005,0.95,500,1.0,88.208336,93.6
2,60000,25,0.0075,0.9,500,1.0,88.2,93.4
3,60000,25,0.01,0.995,500,1.0,73.259995,80.6
2,60000,25,0.0125,0.9,500,1.0,87.75167,92.799995
2,60000,25,0.0125,0.99,500,1.0,73.97334,85.399994
4,60000,10,0.005,0.99,500,1.0,85.90833,91.6
4,60000,10,0.005,1.0,500,1.0,83.98,89.8
1,60000,25,0.0075,1.0,500,1.0,73.30333,79.6
4,60000,10,0.0125,0.95,500,1.0,88.265,94.0
3,60000,25,0.0075,0.99,500,1.0,80.11333,87.4
4,60000,10,0.005,0.95,500,1.0,88.33667,93.8
4,60000,10,0.025,0.9,500,1.0,88.36,93.6
4,60000,10,0.005,0.995,500,1.0,84.95167,90.4
3,60000,25,0.005,0.9,500,1.0,88.49833,93.4
1,60000,25,0.025,1.0,500,1.0,42.413334,50.0
3,60000,25,0.0125,0.9,500,1.0,87.77334,93.6
3,60000,25,0.0125,0.99,500,1.0,73.92834,83.600006
4,60000,10,0.0075,0.95,500,1.0,88.441666,93.8
4,60000,10,0.01,0.95,500,1.0,88.45167,94.2
3,60000,25,0.0075,1.0,500,1.0,73.14666,79.4
2,60000,25,0.025,0.99,500,1.0,59.383335,76.6
4,60000,10,0.0075,0.99,500,1.0,85.42666,90.6
4,60000,10,0.01,1.0,500,1.0,81.13667,86.0
4,60000,10,0.01,0.99,500,1.0,84.70999,90.4
4,60000,10,0.01,0.9,500,1.0,88.87334,93.6
3,60000,25,0.0125,1.0,500,1.0,62.344997,68.6
4,60000,10,0.005,0.9,500,1.0,88.18001,92.2
4,60000,10,0.0075,0.9,500,1.0,88.73333,94.0
4,60000,10,0.01,0.995,500,1.0,83.191666,89.200005
4,60000,10,0.025,0.99,500,1.0,77.53167,86.799995
2,60000,25,0.0125,1.0,500,1.0,62.506664,70.8
2,60000,25,0.01,1.0,500,1.0,67.79666,76.6
2,60000,25,0.025,1.0,500,1.0,42.503334,49.6
4,60000,10,0.0125,0.99,500,1.0,83.60667,90.8
4,60000,10,0.0075,0.995,500,1.0,84.22834,90.200005
4,60000,10,0.0125,0.995,500,1.0,81.85833,87.6
4,60000,10,0.0075,1.0,500,1.0,82.64833,88.4
4,60000,10,0.025,0.95,500,1.0,87.1,94.0
4,60000,10,0.0125,0.9,500,1.0,88.745,93.4
4,60000,10,0.025,1.0,500,1.0,68.346664,74.0
2,60000,25,0.01,0.995,500,1.0,73.19666,80.4
4,60000,10,0.025,0.995,500,1.0,73.735,82.0
2,60000,25,0.0125,0.995,500,1.0,69.325,78.2
3,60000,25,0.0075,0.9,500,1.0,88.293335,94.4
4,60000,10,0.0125,1.0,500,1.0,79.025,84.6
0,60000,25,0.0125,1.0,500,1.0,62.315,67.4
1,60000,25,0.01,1.0,500,1.0,67.558334,74.6
1,60000,25,0.025,0.95,500,1.0,81.6,94.2
2,60000,25,0.0125,0.95,500,1.0,86.005,93.2
1,60000,25,0.0075,0.99,500,1.0,80.265,88.6
0,60000,25,0.0075,0.9,500,1.0,88.6,93.2
1,60000,25,0.005,0.9,500,1.0,88.69001,93.4
2,60000,25,0.005,0.99,500,1.0,83.431656,90.6
3,60000,25,0.01,0.95,500,1.0,86.83833,92.4
2,60000,25,0.0075,1.0,500,1.0,73.33667,78.0
0,60000,25,0.01,0.99,500,1.0,77.24834,87.2
3,60000,25,0.0125,0.995,500,1.0,69.21834,78.799995
3,60000,25,0.005,1.0,500,1.0,78.575,83.0
2,60000,25,0.025,0.995,500,1.0,51.545002,65.4
3,60000,25,0.025,0.99,500,1.0,59.298332,77.4
3,60000,25,0.025,0.995,500,1.0,51.436665,63.4
3,60000,25,0.025,1.0,500,1.0,42.54,49.399998
4,60000,25,0.01,1.0,500,1.0,67.61833,73.4
4,60000,25,0.0075,0.9,500,1.0,88.775,93.8
4,60000,25,0.0075,0.95,500,1.0,87.63333,93.8
4,60000,25,0.01,0.9,500,1.0,88.25,93.4
4,60000,25,0.005,0.995,500,1.0,81.473335,87.2
4,60000,25,0.005,0.95,500,1.0,88.24167,93.8
4,60000,25,0.005,0.9,500,1.0,88.729996,93.0
4,60000,25,0.01,0.95,500,1.0,86.91333,93.8
4,60000,25,0.025,0.95,500,1.0,81.57833,93.2
4,60000,25,0.0125,0.9,500,1.0,87.95667,93.6
4,60000,25,0.0125,0.95,500,1.0,86.096664,93.8
4,60000,25,0.01,0.99,500,1.0,77.32166,87.8
4,60000,25,0.005,0.99,500,1.0,83.505,90.4
4,60000,25,0.0075,0.995,500,1.0,77.775,84.799995
4,60000,25,0.0075,0.99,500,1.0,80.481674,88.6
4,60000,25,0.005,1.0,500,1.0,78.71333,84.2
4,60000,25,0.0075,1.0,500,1.0,73.314995,79.799995
4,60000,25,0.01,0.995,500,1.0,73.346664,81.8
4,60000,25,0.025,0.99,500,1.0,59.149998,78.6
4,60000,25,0.0125,0.99,500,1.0,73.94333,85.0
4,60000,25,0.0125,1.0,500,1.0,62.865,69.0
4,60000,25,0.025,0.995,500,1.0,51.67667,66.799995
4,60000,25,0.0125,0.995,500,1.0,69.10833,78.6
4,60000,25,0.025,1.0,500,1.0,42.493336,48.6
4,60000,25,0.025,0.9,500,1.0,85.96667,94.0
0,60000,50,0.005,0.99,500,1.0,77.04,86.6
0,60000,50,0.0125,0.95,500,1.0,81.58167,94.6
0,60000,50,0.005,0.9,500,1.0,88.25833,94.0
0,60000,50,0.005,1.0,500,1.0,67.69,74.8
0,60000,50,0.0075,0.95,500,1.0,84.818344,93.6
0,60000,50,0.005,0.995,500,1.0,73.221664,80.8
0,60000,50,0.01,0.95,500,1.0,83.18,94.2
0,60000,50,0.025,0.995,500,1.0,31.606665,44.600002
1,60000,50,0.0125,0.9,500,1.0,85.69666,95.0
2,60000,50,0.005,0.95,500,1.0,86.76333,93.4
1,60000,50,0.005,1.0,500,1.0,67.833336,72.399994
1,60000,50,0.005,0.95,500,1.0,86.78167,94.4
0,60000,50,0.025,1.0,500,1.0,24.026667,30.599998
1,60000,50,0.0075,0.95,500,1.0,85.02166,93.4
0,60000,50,0.0075,0.9,500,1.0,87.50833,93.8
1,60000,50,0.01,0.95,500,1.0,83.183334,94.2
0,60000,50,0.0075,1.0,500,1.0,57.47333,64.200005
1,60000,50,0.0075,0.9,500,1.0,87.465,94.2
1,60000,50,0.005,0.99,500,1.0,77.2,86.6
2,60000,50,0.005,0.9,500,1.0,88.026665,93.6
0,60000,50,0.025,0.9,500,1.0,82.506676,93.4
1,60000,50,0.005,0.9,500,1.0,88.28333,94.2
0,60000,50,0.0075,0.99,500,1.0,70.81333,84.4
0,60000,50,0.01,0.9,500,1.0,86.51,93.4
0,60000,50,0.025,0.95,500,1.0,74.93833,94.2
0,60000,50,0.0125,0.99,500,1.0,59.233334,77.600006
1,60000,50,0.0125,0.95,500,1.0,81.80666,93.4
0,60000,50,0.01,0.995,500,1.0,57.668335,71.0
2,60000,50,0.0075,0.95,500,1.0,85.11,93.0
1,60000,50,0.0075,0.995,500,1.0,64.88333,74.8
1,60000,50,0.01,0.99,500,1.0,64.939995,78.4
2,60000,50,0.025,0.95,500,1.0,75.121666,93.0
1,60000,50,0.025,0.9,500,1.0,82.65667,94.6
2,60000,50,0.01,0.9,500,1.0,86.604996,93.0
2,60000,50,0.0075,0.99,500,1.0,70.541664,83.200005
1,60000,50,0.0125,0.995,500,1.0,51.210003,61.6
0,60000,50,0.0125,0.995,500,1.0,51.03667,64.8
0,60000,50,0.01,1.0,500,1.0,49.015003,56.6
1,60000,50,0.0075,0.99,500,1.0,70.721664,83.600006
2,60000,50,0.025,0.9,500,1.0,82.60833,93.0
2,60000,50,0.01,0.95,500,1.0,83.48333,93.2
1,60000,50,0.025,0.95,500,1.0,75.07166,93.8
1,60000,50,0.01,1.0,500,1.0,48.995,55.800003
1,60000,50,0.025,0.99,500,1.0,40.173332,60.600002
2,60000,50,0.0125,0.95,500,1.0,81.55,93.4
1,60000,50,0.025,0.995,500,1.0,31.346668,46.6
2,60000,50,0.005,0.99,500,1.0,77.10667,86.0
0,60000,50,0.01,0.99,500,1.0,64.64667,79.0
2,60000,50,0.0125,0.995,500,1.0,51.15167,62.6
2,60000,50,0.005,0.995,500,1.0,73.435005,81.2
1,60000,50,0.01,0.995,500,1.0,57.708332,70.200005
1,60000,50,0.0125,0.99,500,1.0,59.261665,75.8
0,60000,50,0.0125,1.0,500,1.0,42.416668,51.8
2,60000,50,0.025,1.0,500,1.0,24.011665,29.6
0,60000,50,0.0125,0.9,500,1.0,85.86167,93.2
2,60000,50,0.005,1.0,500,1.0,67.785,75.2
2,60000,50,0.0075,1.0,500,1.0,57.475,64.0
2,60000,50,0.01,0.995,500,1.0,57.368336,68.0
1,60000,50,0.0075,1.0,500,1.0,57.456665,64.600006
2,60000,50,0.0125,0.9,500,1.0,85.67667,93.2
1,60000,50,0.0125,1.0,500,1.0,42.123333,48.8
2,60000,50,0.0075,0.995,500,1.0,64.96834,75.4
2,60000,50,0.025,0.995,500,1.0,31.388334,41.0
2,60000,50,0.01,1.0,500,1.0,48.936665,56.199997
2,60000,50,0.025,0.99,500,1.0,39.931664,59.399998
2,60000,50,0.0125,0.99,500,1.0,59.133335,75.6
1,60000,50,0.025,1.0,500,1.0,23.891666,29.4
3,60000,50,0.005,1.0,500,1.0,67.621666,75.2
0,60000,50,0.0075,0.995,500,1.0,64.831665,76.0
0,60000,50,0.005,0.95,500,1.0,86.88167,93.8
0,60000,50,0.025,0.99,500,1.0,39.92167,60.600002
2,60000,50,0.0125,1.0,500,1.0,42.283333,47.8
2,60000,50,0.01,0.99,500,1.0,64.795,80.0
1,60000,50,0.005,0.995,500,1.0,73.33167,81.2
1,60000,50,0.01,0.9,500,1.0,86.64,94.8
2,60000,50,0.0075,0.9,500,1.0,87.403336,93.4
3,60000,50,0.005,0.995,500,1.0,73.17667,80.8
3,60000,50,0.01,0.95,500,1.0,83.12333,93.2
3,60000,50,0.0075,0.9,500,1.0,87.33999,93.0
3,60000,50,0.0125,0.995,500,1.0,50.853336,62.800003
3,60000,50,0.0125,1.0,500,1.0,42.61167,48.4
3,60000,50,0.025,1.0,500,1.0,24.143333,28.8
3,60000,50,0.0125,0.99,500,1.0,59.248333,75.0
3,60000,50,0.025,0.995,500,1.0,31.653332,45.8
3,60000,50,0.0125,0.95,500,1.0,81.621666,92.6
3,60000,50,0.01,0.995,500,1.0,57.343334,67.0
3,60000,50,0.025,0.9,500,1.0,82.44334,92.6
3,60000,50,0.025,0.95,500,1.0,75.10334,92.0
3,60000,50,0.0125,0.9,500,1.0,85.635,93.2
3,60000,50,0.0075,0.995,500,1.0,64.82834,75.4
3,60000,50,0.01,0.9,500,1.0,86.384995,93.2
3,60000,50,0.0075,0.95,500,1.0,84.91501,92.4
3,60000,50,0.025,0.99,500,1.0,39.984997,59.399998
4,60000,50,0.005,0.995,500,1.0,73.17333,81.8
3,60000,50,0.0075,0.99,500,1.0,70.84334,82.6
4,60000,50,0.005,0.95,500,1.0,86.90667,94.0
4,60000,50,0.01,0.9,500,1.0,86.49,93.0
4,60000,50,0.0125,0.99,500,1.0,58.991665,75.4
4,60000,50,0.005,1.0,500,1.0,67.778336,72.399994
4,60000,50,0.0075,1.0,500,1.0,57.491665,62.6
4,60000,50,0.005,0.9,500,1.0,88.395004,93.6
4,60000,50,0.0075,0.9,500,1.0,87.38,93.2
4,60000,50,0.005,0.99,500,1.0,77.19666,86.799995
3,60000,50,0.0075,1.0,500,1.0,57.316666,65.8
4,60000,50,0.0125,0.995,500,1.0,50.853333,62.800003
4,60000,50,0.01,0.99,500,1.0,64.73333,80.8
3,60000,50,0.005,0.95,500,1.0,86.78,93.0
4,60000,50,0.0075,0.99,500,1.0,70.68,85.0
4,60000,50,0.0125,1.0,500,1.0,42.563335,49.0
3,60000,50,0.01,1.0,500,1.0,49.07333,56.800003
4,60000,50,0.0075,0.95,500,1.0,85.073326,93.2
3,60000,50,0.01,0.99,500,1.0,64.75,78.4
4,60000,50,0.025,0.9,500,1.0,82.63333,93.4
4,60000,50,0.0125,0.9,500,1.0,85.68,93.4
3,60000,50,0.005,0.99,500,1.0,77.15833,85.799995
4,60000,50,0.0125,0.95,500,1.0,81.80334,93.8
4,60000,50,0.01,0.995,500,1.0,57.553337,70.4
4,60000,50,0.025,0.95,500,1.0,75.01167,93.0
4,60000,50,0.025,0.995,500,1.0,31.216667,42.6
4,60000,50,0.0075,0.995,500,1.0,64.92333,75.4
4,60000,50,0.01,1.0,500,1.0,48.89833,55.199997
4,60000,50,0.01,0.95,500,1.0,83.225,93.2
3,60000,50,0.005,0.9,500,1.0,88.093346,93.4
4,60000,50,0.025,0.99,500,1.0,40.258335,60.2
4,60000,50,0.025,1.0,500,1.0,23.865,28.8
0,60000,10,0.001,0.96,500,1.0,85.03167,90.6
0,60000,10,0.001,0.97,500,1.0,85.28667,90.200005
0,60000,10,0.01,0.95,500,1.0,88.41501,93.6
0,60000,10,0.001,0.94,500,1.0,84.34167,89.8
0,60000,10,0.01,0.97,500,1.0,87.54333,94.8
0,60000,10,0.01,0.93,500,1.0,88.63833,94.6
0,60000,10,0.005,0.95,500,1.0,88.22167,93.8
0,60000,10,0.0075,0.93,500,1.0,88.605,93.8
0,60000,10,0.005,0.94,500,1.0,88.32667,93.6
0,60000,10,0.001,0.93,500,1.0,83.96834,89.4
0,60000,10,0.01,0.96,500,1.0,88.00167,94.0
0,60000,10,0.005,0.93,500,1.0,88.24832,93.0
0,60000,10,0.0075,0.96,500,1.0,88.19333,94.0
0,60000,10,0.0075,0.97,500,1.0,87.70334,94.2
0,60000,10,0.0075,0.95,500,1.0,88.45334,94.2
0,60000,10,0.005,0.96,500,1.0,88.00166,93.6
0,60000,10,0.0075,0.94,500,1.0,88.62666,93.8
1,60000,10,0.01,0.93,500,1.0,88.71667,93.8
1,60000,10,0.01,0.96,500,1.0,88.07166,94.6
1,60000,10,0.001,0.94,500,1.0,84.38667,89.200005
1,60000,10,0.01,0.94,500,1.0,88.63,94.6
1,60000,10,0.001,0.95,500,1.0,84.77833,90.0
1,60000,10,0.001,0.96,500,1.0,85.075,90.200005
1,60000,10,0.001,0.97,500,1.0,85.316666,90.8
1,60000,10,0.005,0.96,500,1.0,88.14666,94.6
1,60000,10,0.005,0.94,500,1.0,88.36167,94.2
1,60000,10,0.0075,0.96,500,1.0,88.24167,94.8
1,60000,10,0.0075,0.93,500,1.0,88.60334,93.8
1,60000,10,0.0075,0.95,500,1.0,88.543335,94.8
1,60000,10,0.005,0.97,500,1.0,87.64001,94.6
1,60000,10,0.01,0.95,500,1.0,88.47,94.4
2,60000,10,0.001,0.94,500,1.0,84.12,89.600006
2,60000,10,0.001,0.97,500,1.0,85.156654,90.6
2,60000,10,0.001,0.96,500,1.0,84.89167,90.0
2,60000,10,0.01,0.95,500,1.0,88.23999,92.6
2,60000,10,0.001,0.93,500,1.0,83.735,89.200005
2,60000,10,0.01,0.96,500,1.0,88.14834,93.4
2,60000,10,0.001,0.95,500,1.0,84.471664,89.4
2,60000,10,0.005,0.95,500,1.0,88.159996,92.799995
2,60000,10,0.01,0.94,500,1.0,88.42334,92.799995
1,60000,10,0.0075,0.94,500,1.0,88.66167,94.2
2,60000,10,0.005,0.96,500,1.0,87.97666,92.4
2,60000,10,0.0075,0.93,500,1.0,88.43833,92.799995
1,60000,10,0.01,0.97,500,1.0,87.53001,93.6
2,60000,10,0.005,0.97,500,1.0,87.704994,93.2
2,60000,10,0.01,0.93,500,1.0,88.52333,93.0
2,60000,10,0.0075,0.97,500,1.0,87.65,94.6
2,60000,10,0.0075,0.94,500,1.0,88.39,92.799995
1,60000,10,0.005,0.93,500,1.0,88.37334,93.4
2,60000,10,0.0075,0.96,500,1.0,88.14333,92.6
2,60000,10,0.005,0.94,500,1.0,88.18833,93.2
1,60000,10,0.005,0.95,500,1.0,88.28166,94.0
0,60000,10,0.01,0.94,500,1.0,88.566666,93.6
0,60000,10,0.005,0.97,500,1.0,87.668335,93.4
0,60000,10,0.001,0.95,500,1.0,84.65001,90.200005
1,60000,10,0.001,0.93,500,1.0,84.07666,89.0
2,60000,10,0.005,0.93,500,1.0,88.090004,92.4
2,60000,10,0.01,0.97,500,1.0,87.64833,94.2
1,60000,10,0.0075,0.97,500,1.0,87.78667,94.0
2,60000,10,0.0075,0.95,500,1.0,88.229996,92.6
0,60000,25,0.001,0.97,500,1.0,86.833336,91.799995
